image_name; comment_number; comment;translations;captions
3804183007.jpg;0;" A young man wearing a t-shirt that says "" We are the champions "" is laughing with other young people at a bar .";"Un joven que lleva una camiseta que dice ""Somos los campeones"" se ríe con otros jóvenes en un bar.";"Un joven que lleva una camiseta que dice ""Somos los campeones"" se ríe con otros jóvenes en un bar."
380527679.jpg;0; A group of people shop for fruit at an urban farmers market .;Un grupo de personas compran fruta en un mercado de agricultores urbanos .;Un grupo de personas compran fruta en un mercado de agricultores urbanos .
380808487.jpg;0; The surgeon in the blue scrubs with white gloves is cutting something in the patient and wiping the blood off on the gauze to keep his scissors clean .;El cirujano en los exfoliantes azules con guantes blancos está cortando algo en el paciente y limpiando la sangre en la gasa para mantener sus tijeras limpias .;El cirujano en los exfoliantes azules con guantes blancos está cortando algo en el paciente y limpiando la sangre en la gasa para mantener sus tijeras limpias .
38130732.jpg;0; A man on the phone dressed in hard has standing next to a white van .;Un hombre en el teléfono vestido de duro tiene parado junto a una camioneta blanca.;Un hombre en el teléfono vestido de duro tiene parado junto a una camioneta blanca.
38138101.jpg;0; A person in a blue shirt with a large tool belt is welding metal .;Una persona en una camisa azul con un cinturón de herramientas grande es la soldadura de metal .;Una persona en una camisa azul con un cinturón de herramientas grande es la soldadura de metal .
3815960082.jpg;0; A little girl is sleeping with a book on her chest next to a doll .;Una niña está durmiendo con un libro en el pecho junto a una muñeca.;Una niña está durmiendo con un libro en el pecho junto a una muñeca.
3816107544.jpg;0; A gray rally car is being driven by two adult males while a large white container is tied down on top of the roof .;Un coche de rally gris está siendo conducido por dos machos adultos, mientras que un gran contenedor blanco está atado en la parte superior del techo.;Un coche de rally gris está siendo conducido por dos machos adultos, mientras que un gran contenedor blanco está atado en la parte superior del techo.
381748680.jpg;0; A man is playing a trombone while looking at a music stand on the left of the screen .;Un hombre está tocando un trombón mientras mira un puesto de música a la izquierda de la pantalla.;Un hombre está tocando un trombón mientras mira un puesto de música a la izquierda de la pantalla.
381754795.jpg;0; A group of students who play the saxophone are preparing for a concert .;Un grupo de estudiantes que tocan el saxofón se están preparando para un concierto.;Un grupo de estudiantes que tocan el saxofón se están preparando para un concierto.
382151094.jpg;0; Little boy is eating the rest of the ice cream cone from the bottom up .;El niño se está comiendo el resto del cono de helado desde abajo hacia arriba.;El niño se está comiendo el resto del cono de helado desde abajo hacia arriba.
382624563.jpg;0; A group of men in business attire sit in a circle of chairs , laughing .;Un grupo de hombres en traje de negocios se sientan en un círculo de sillas, riendo.;Un grupo de hombres en traje de negocios se sientan en un círculo de sillas, riendo.
3826460485.jpg;0; A lone hiker proceeds along a trail outdoors in the daytime , on a cobblestone path leading to a stone staircase going up the hillside .;Un excursionista solitario procede a lo largo de un sendero al aire libre en el día, en un camino adoquinado que conduce a una escalera de piedra que sube la ladera.;Un excursionista solitario procede a lo largo de un sendero al aire libre en el día, en un camino adoquinado que conduce a una escalera de piedra que sube la ladera.
3826499281.jpg;0; A little boy is kneeling down pushing a toy along the sidewalk .;Un niño se arrodilla empujando un juguete a lo largo de la acera.;Un niño se arrodilla empujando un juguete a lo largo de la acera.
3827173524.jpg;0; A young woman in a hat with a big pink bow stands alone on the street next to a table with fruits and fruit juice .;Una joven en un sombrero con un gran arco rosado se para sola en la calle junto a una mesa con frutas y jugo de fruta .;Una joven en un sombrero con un gran arco rosado se para sola en la calle junto a una mesa con frutas y jugo de fruta .
3827174510.jpg;0; A street scene with several archways and a two towers in the background .;Una escena callejera con varios arcos y dos torres en el fondo.;Una escena callejera con varios arcos y dos torres en el fondo.
3827185280.jpg;0; A person in colorful clothes and a hat embellished with red and pink streamers looks out from a thatched enclosure .;Una persona con ropa colorida y un sombrero adornado con serpentinas rojas y rosadas mira desde un recinto de paja.;Una persona con ropa colorida y un sombrero adornado con serpentinas rojas y rosadas mira desde un recinto de paja.
3827185640.jpg;0;" Lone hiker in mountain setting viewing newly tilled land prepared in a "" Step "" system of planting .";"Excursionista solitario en el entorno de montaña viendo tierras recién labradas preparadas en un sistema de "" Paso "" de plantación.";"Excursionista solitario en el entorno de montaña viendo tierras recién labradas preparadas en un sistema de "" Paso "" de plantación."
3827245354.jpg;0; A man wearing a black sweater and a knit cap sits in front of mountain scenery , with a cloudy sky overhead .;Un hombre que lleva un suéter negro y una gorra de punto se sienta frente al paisaje de montaña, con un cielo nublado por encima.;Un hombre que lleva un suéter negro y una gorra de punto se sienta frente al paisaje de montaña, con un cielo nublado por encima.
3827311036.jpg;0; A young child flies a yellow kite while overlooking the ocean .;Un niño pequeño vuela una cometa amarilla con vistas al océano.;Un niño pequeño vuela una cometa amarilla con vistas al océano.
3827480413.jpg;0; A group of people are leaning over a railing while looking at ancient architecture .;Un grupo de personas se inclinan sobre una barandilla mientras miran la arquitectura antigua.;Un grupo de personas se inclinan sobre una barandilla mientras miran la arquitectura antigua.
3831874776.jpg;0; A female street vendor displaying beautiful crafts and pottery .;Una vendedora callejera femenina que exhibe hermosas artesanías y cerámicas.;Una vendedora callejera femenina que exhibe hermosas artesanías y cerámicas.
3831987297.jpg;0; A man with a cart is stopped on a dirt road as two others look at the things on his cart .;Un hombre con un carro es detenido en un camino de tierra mientras otros dos miran las cosas en su carro.;Un hombre con un carro es detenido en un camino de tierra mientras otros dos miran las cosas en su carro.
3834993910.jpg;0; A man wearing a blue large plaid print sweatshirt , khaki shorts and black flip-flops is set up to putt a blue gold ball through a miniature golf penguin obstacle .;Un hombre que lleva una sudadera azul grande estampado de cuadros , pantalones cortos caqui y chanclas negras se establece para poner una bola de oro azul a través de un obstáculo pingüino de golf en miniatura .;Un hombre que lleva una sudadera azul grande estampado de cuadros , pantalones cortos caqui y chanclas negras se establece para poner una bola de oro azul a través de un obstáculo pingüino de golf en miniatura .
3835083416.jpg;0; A girl in a red shirt applauding as other children play .;Una chica en una camisa roja aplaudiendo mientras otros niños juegan.;Una chica en una camisa roja aplaudiendo mientras otros niños juegan.
3837069734.jpg;0; A man in a white shirt , a man in a red shirt covered in duct tape and a woman are standing on a stage .;Un hombre con una camisa blanca, un hombre con una camisa roja cubierta con cinta adhesiva y una mujer están de pie en un escenario.;Un hombre con una camisa blanca, un hombre con una camisa roja cubierta con cinta adhesiva y una mujer están de pie en un escenario.
3838361068.jpg;0; A man wearing a ball cap , white shirt , gray jacket and dark pants kneeling on a mat on a balcony .;Un hombre que lleva una gorra de bola, camisa blanca, chaqueta gris y pantalones oscuros arrodillados en una alfombra en un balcón.;Un hombre que lleva una gorra de bola, camisa blanca, chaqueta gris y pantalones oscuros arrodillados en una alfombra en un balcón.
3841235072.jpg;0; A white female med student wearing glasses , a white lab coat , jeans , and sneakers and holding a gray microscope kit is taking a picture of herself in a full-length mirror she propped up beside her desk full of books on chemistry , organic chemistry , and biology .;Una estudiante de medicina blanca con gafas , una bata de laboratorio blanca , jeans , y zapatillas de deporte y la celebración de un kit de microscopio gris está tomando una foto de sí misma en un espejo de longitud completa que se apoyó junto a su escritorio lleno de libros sobre química , química orgánica , y biología .;Una estudiante de medicina blanca con gafas , una bata de laboratorio blanca , jeans , y zapatillas de deporte y la celebración de un kit de microscopio gris está tomando una foto de sí misma en un espejo de longitud completa que se apoyó junto a su escritorio lleno de libros sobre química , química orgánica , y biología .
